,product,uf,volume,year_month,unit,created_at
234,ÓLEO DIESEL MARÍTIMO (m3),RIO DE JANEIRO,331446.11299999995,2014-01-01,m3,2021-11-19 10:40:49
235,ÓLEO DIESEL MARÍTIMO (m3),SÃO PAULO,3574.0,2014-01-01,m3,2021-11-19 10:40:49
236,ÓLEO DIESEL MARÍTIMO (m3),PARANÁ,525.0,2014-01-01,m3,2021-11-19 10:40:49
237,ÓLEO DIESEL MARÍTIMO (m3),SANTA CATARINA,5540.449,2014-01-01,m3,2021-11-19 10:40:49
238,ÓLEO DIESEL MARÍTIMO (m3),RIO GRANDE DO SUL,1640.0,2014-01-01,m3,2021-11-19 10:40:49
239,ÓLEO DIESEL MARÍTIMO (m3),MATO GROSSO DO SUL,180.0,2014-01-01,m3,2021-11-19 10:40:49
240,ÓLEO DIESEL MARÍTIMO (m3),MATO GROSSO,0.0,2014-01-01,m3,2021-11-19 10:40:49
241,ÓLEO DIESEL MARÍTIMO (m3),GOIÁS,0.0,2014-01-01,m3,2021-11-19 10:40:49
242,ÓLEO DIESEL MARÍTIMO (m3),DISTRITO FEDERAL,0.0,2014-01-01,m3,2021-11-19 10:40:49
243,ÓLEO DIESEL (OUTROS ) (m3),RONDÔNIA,136.0,2014-01-01,m3,2021-11-19 10:40:49
244,ÓLEO DIESEL (OUTROS ) (m3),ACRE,0.0,2014-01-01,m3,2021-11-19 10:40:49
245,ÓLEO DIESEL (OUTROS ) (m3),AMAZONAS,0.0,2014-01-01,m3,2021-11-19 10:40:49
246,ÓLEO DIESEL (OUTROS ) (m3),RORAIMA,0.0,2014-01-01,m3,2021-11-19 10:40:49
247,ÓLEO DIESEL (OUTROS ) (m3),PARÁ,0.0,2014-01-01,m3,2021-11-19 10:40:49
248,ÓLEO DIESEL (OUTROS ) (m3),AMAPÁ,0.0,2014-01-01,m3,2021-11-19 10:40:49
249,ÓLEO DIESEL (OUTROS ) (m3),TOCANTINS,0.0,2014-01-01,m3,2021-11-19 10:40:49
250,ÓLEO DIESEL (OUTROS ) (m3),MARANHÃO,0.0,2014-01-01,m3,2021-11-19 10:40:49
251,ÓLEO DIESEL (OUTROS ) (m3),PIAUÍ,0.0,2014-01-01,m3,2021-11-19 10:40:49
252,ÓLEO DIESEL (OUTROS ) (m3),CEARÁ,0.0,2014-01-01,m3,2021-11-19 10:40:49
253,ÓLEO DIESEL (OUTROS ) (m3),RIO GRANDE DO NORTE,0.0,2014-01-01,m3,2021-11-19 10:40:49
254,ÓLEO DIESEL (OUTROS ) (m3),PARAÍBA,0.0,2014-01-01,m3,2021-11-19 10:40:49
255,ÓLEO DIESEL (OUTROS ) (m3),PERNAMBUCO,405.5,2014-01-01,m3,2021-11-19 10:40:49
256,ÓLEO DIESEL (OUTROS ) (m3),ALAGOAS,0.0,2014-01-01,m3,2021-11-19 10:40:49
257,ÓLEO DIESEL (OUTROS ) (m3),SERGIPE,0.0,2014-01-01,m3,2021-11-19 10:40:49
258,ÓLEO DIESEL (OUTROS ) (m3),BAHIA,0.0,2014-01-01,m3,2021-11-19 10:40:49
259,ÓLEO DIESEL (OUTROS ) (m3),MINAS GERAIS,11.378,2014-01-01,m3,2021-11-19 10:40:49
260,ÓLEO DIESEL (OUTROS ) (m3),ESPÍRITO SANTO,0.0,2014-01-01,m3,2021-11-19 10:40:49
261,ÓLEO DIESEL (OUTROS ) (m3),RIO DE JANEIRO,1509.203,2014-01-01,m3,2021-11-19 10:40:49
262,ÓLEO DIESEL (OUTROS ) (m3),SÃO PAULO,1012.19,2014-01-01,m3,2021-11-19 10:40:49
263,ÓLEO DIESEL (OUTROS ) (m3),PARANÁ,82.43,2014-01-01,m3,2021-11-19 10:40:49
264,ÓLEO DIESEL (OUTROS ) (m3),SANTA CATARINA,65.0,2014-01-01,m3,2021-11-19 10:40:49
265,ÓLEO DIESEL (OUTROS ) (m3),RIO GRANDE DO SUL,298.194,2014-01-01,m3,2021-11-19 10:40:49
266,ÓLEO DIESEL (OUTROS ) (m3),MATO GROSSO DO SUL,30.0,2014-01-01,m3,2021-11-19 10:40:49
267,ÓLEO DIESEL (OUTROS ) (m3),MATO GROSSO,0.0,2014-01-01,m3,2021-11-19 10:40:49
268,ÓLEO DIESEL (OUTROS ) (m3),GOIÁS,0.0,2014-01-01,m3,2021-11-19 10:40:49
269,ÓLEO DIESEL (OUTROS ) (m3),DISTRITO FEDERAL,0.0,2014-01-01,m3,2021-11-19 10:40:49
270,ÓLEO DIESEL S-10 (m3),RONDÔNIA,12499.3,2015-01-01,m3,2021-11-19 10:40:49
271,ÓLEO DIESEL S-10 (m3),ACRE,1917.0,2015-01-01,m3,2021-11-19 10:40:49
272,ÓLEO DIESEL S-10 (m3),AMAZONAS,8884.494,2015-01-01,m3,2021-11-19 10:40:49
273,ÓLEO DIESEL S-10 (m3),RORAIMA,26994.4,2015-01-01,m3,2021-11-19 10:40:49
274,ÓLEO DIESEL S-10 (m3),PARÁ,68228.665,2015-01-01,m3,2021-11-19 10:40:49
275,ÓLEO DIESEL S-10 (m3),AMAPÁ,1180.0,2015-01-01,m3,2021-11-19 10:40:49
276,ÓLEO DIESEL S-10 (m3),TOCANTINS,24056.6,2015-01-01,m3,2021-11-19 10:40:49
277,ÓLEO DIESEL S-10 (m3),MARANHÃO,37213.6,2015-01-01,m3,2021-11-19 10:40:49
278,ÓLEO DIESEL S-10 (m3),PIAUÍ,17481.0,2015-01-01,m3,2021-11-19 10:40:49
279,ÓLEO DIESEL S-10 (m3),CEARÁ,61183.03,2015-01-01,m3,2021-11-19 10:40:49
280,ÓLEO DIESEL S-10 (m3),RIO GRANDE DO NORTE,8785.0,2015-01-01,m3,2021-11-19 10:40:49
281,ÓLEO DIESEL S-10 (m3),PARAÍBA,12635.94,2015-01-01,m3,2021-11-19 10:40:49
282,ÓLEO DIESEL S-10 (m3),PERNAMBUCO,63217.476,2015-01-01,m3,2021-11-19 10:40:49
283,ÓLEO DIESEL S-10 (m3),ALAGOAS,12299.0,2015-01-01,m3,2021-11-19 10:40:49
284,ÓLEO DIESEL S-10 (m3),SERGIPE,10528.404,2015-01-01,m3,2021-11-19 10:40:49
285,ÓLEO DIESEL S-10 (m3),BAHIA,76403.699,2015-01-01,m3,2021-11-19 10:40:49
286,ÓLEO DIESEL S-10 (m3),MINAS GERAIS,1681512.413,2015-01-01,m3,2021-11-19 10:40:49
287,ÓLEO DIESEL S-10 (m3),ESPÍRITO SANTO,27764.0,2015-01-01,m3,2021-11-19 10:40:49
288,ÓLEO DIESEL S-10 (m3),RIO DE JANEIRO,114092.603,2015-01-01,m3,2021-11-19 10:40:49
289,ÓLEO DIESEL S-10 (m3),SÃO PAULO,375389.017,2015-01-01,m3,2021-11-19 10:40:49
290,ÓLEO DIESEL S-10 (m3),PARANÁ,106952.118,2015-01-01,m3,2021-11-19 10:40:49
291,ÓLEO DIESEL S-10 (m3),SANTA CATARINA,58469.93,2015-01-01,m3,2021-11-19 10:40:49
292,ÓLEO DIESEL S-10 (m3),RIO GRANDE DO SUL,61386.93,2015-01-01,m3,2021-11-19 10:40:49
293,ÓLEO DIESEL S-10 (m3),MATO GROSSO DO SUL,31418.25,2015-01-01,m3,2021-11-19 10:40:49
294,ÓLEO DIESEL S-10 (m3),MATO GROSSO,32228.4,2015-01-01,m3,2021-11-19 10:40:49
295,ÓLEO DIESEL S-10 (m3),GOIÁS,47626.51,2015-01-01,m3,2021-11-19 10:40:49
296,ÓLEO DIESEL S-10 (m3),DISTRITO FEDERAL,16732.872,2015-01-01,m3,2021-11-19 10:40:49
297,ÓLEO DIESEL S-500 (m3),RONDÔNIA,39391.7,2015-01-01,m3,2021-11-19 10:40:49
298,ÓLEO DIESEL S-500 (m3),ACRE,9676.0,2015-01-01,m3,2021-11-19 10:40:49
299,ÓLEO DIESEL S-500 (m3),AMAZONAS,242029.416,2015-01-01,m3,2021-11-19 10:40:49
300,ÓLEO DIESEL S-500 (m3),RORAIMA,7214.593,2015-01-01,m3,2021-11-19 10:40:49
301,ÓLEO DIESEL S-500 (m3),PARÁ,110251.856,2015-01-01,m3,2021-11-19 10:40:49
302,ÓLEO DIESEL S-500 (m3),AMAPÁ,15306.4,2015-01-01,m3,2021-11-19 10:40:49
303,ÓLEO DIESEL S-500 (m3),TOCANTINS,54222.25,2015-01-01,m3,2021-11-19 10:40:49
304,ÓLEO DIESEL S-500 (m3),MARANHÃO,78650.374,2015-01-01,m3,2021-11-19 10:40:49
305,ÓLEO DIESEL S-500 (m3),PIAUÍ,32544.535,2015-01-01,m3,2021-11-19 10:40:49
306,ÓLEO DIESEL S-500 (m3),CEARÁ,30919.75,2015-01-01,m3,2021-11-19 10:40:49
307,ÓLEO DIESEL S-500 (m3),RIO GRANDE DO NORTE,38282.5,2015-01-01,m3,2021-11-19 10:40:49
308,ÓLEO DIESEL S-500 (m3),PARAÍBA,25883.78,2015-01-01,m3,2021-11-19 10:40:49
309,ÓLEO DIESEL S-500 (m3),PERNAMBUCO,93071.7,2015-01-01,m3,2021-11-19 10:40:49
310,ÓLEO DIESEL S-500 (m3),ALAGOAS,23369.0,2015-01-01,m3,2021-11-19 10:40:49
311,ÓLEO DIESEL S-500 (m3),SERGIPE,19869.4,2015-01-01,m3,2021-11-19 10:40:49
312,ÓLEO DIESEL S-500 (m3),BAHIA,2265155.562,2015-01-01,m3,2021-11-19 10:40:49
313,ÓLEO DIESEL S-500 (m3),MINAS GERAIS,408005.863,2015-01-01,m3,2021-11-19 10:40:49
314,ÓLEO DIESEL S-500 (m3),ESPÍRITO SANTO,50399.896,2015-01-01,m3,2021-11-19 10:40:49
315,ÓLEO DIESEL S-500 (m3),RIO DE JANEIRO,106226.923,2015-01-01,m3,2021-11-19 10:40:49
316,ÓLEO DIESEL S-500 (m3),SÃO PAULO,735090.977,2015-01-01,m3,2021-11-19 10:40:49
317,ÓLEO DIESEL S-500 (m3),PARANÁ,363310.026,2015-01-01,m3,2021-11-19 10:40:49
318,ÓLEO DIESEL S-500 (m3),SANTA CATARINA,136550.979,2015-01-01,m3,2021-11-19 10:40:49
319,ÓLEO DIESEL S-500 (m3),RIO GRANDE DO SUL,212169.858,2015-01-01,m3,2021-11-19 10:40:49
320,ÓLEO DIESEL S-500 (m3),MATO GROSSO DO SUL,68711.323,2015-01-01,m3,2021-11-19 10:40:49
321,ÓLEO DIESEL S-500 (m3),MATO GROSSO,164021.901,2015-01-01,m3,2021-11-19 10:40:49
322,ÓLEO DIESEL S-500 (m3),GOIÁS,213939.397,2015-01-01,m3,2021-11-19 10:40:49
323,ÓLEO DIESEL S-500 (m3),DISTRITO FEDERAL,17887.1,2015-01-01,m3,2021-11-19 10:40:49
324,ÓLEO DIESEL S-1800 (m3),RONDÔNIA,0.0,2015-01-01,m3,2021-11-19 10:40:49
325,ÓLEO DIESEL S-1800 (m3),ACRE,0.0,2015-01-01,m3,2021-11-19 10:40:49
326,ÓLEO DIESEL S-1800 (m3),AMAZONAS,60198.836,2015-01-01,m3,2021-11-19 10:40:49
327,ÓLEO DIESEL S-1800 (m3),RORAIMA,110.0,2015-01-01,m3,2021-11-19 10:40:49
328,ÓLEO DIESEL S-1800 (m3),PARÁ,5961.753,2015-01-01,m3,2021-11-19 10:40:49
329,ÓLEO DIESEL S-1800 (m3),AMAPÁ,0.0,2015-01-01,m3,2021-11-19 10:40:49
330,ÓLEO DIESEL S-1800 (m3),TOCANTINS,0.0,2015-01-01,m3,2021-11-19 10:40:49
331,ÓLEO DIESEL S-1800 (m3),MARANHÃO,0.0,2015-01-01,m3,2021-11-19 10:40:49
332,ÓLEO DIESEL S-1800 (m3),PIAUÍ,0.0,2015-01-01,m3,2021-11-19 10:40:49
333,ÓLEO DIESEL S-1800 (m3),CEARÁ,0.0,2015-01-01,m3,2021-11-19 10:40:49
334,ÓLEO DIESEL S-1800 (m3),RIO GRANDE DO NORTE,0.0,2015-01-01,m3,2021-11-19 10:40:49
335,ÓLEO DIESEL S-1800 (m3),PARAÍBA,0.0,2015-01-01,m3,2021-11-19 10:40:49
336,ÓLEO DIESEL S-1800 (m3),PERNAMBUCO,0.0,2015-01-01,m3,2021-11-19 10:40:49
337,ÓLEO DIESEL S-1800 (m3),ALAGOAS,0.0,2015-01-01,m3,2021-11-19 10:40:49
338,ÓLEO DIESEL S-1800 (m3),SERGIPE,0.0,2015-01-01,m3,2021-11-19 10:40:49
339,ÓLEO DIESEL S-1800 (m3),BAHIA,0.0,2015-01-01,m3,2021-11-19 10:40:49
340,ÓLEO DIESEL S-1800 (m3),MINAS GERAIS,0.0,2015-01-01,m3,2021-11-19 10:40:49
341,ÓLEO DIESEL S-1800 (m3),ESPÍRITO SANTO,0.0,2015-01-01,m3,2021-11-19 10:40:49
342,ÓLEO DIESEL S-1800 (m3),RIO DE JANEIRO,0.0,2015-01-01,m3,2021-11-19 10:40:49
343,ÓLEO DIESEL S-1800 (m3),SÃO PAULO,1485.0,2015-01-01,m3,2021-11-19 10:40:49
344,ÓLEO DIESEL S-1800 (m3),PARANÁ,0.0,2015-01-01,m3,2021-11-19 10:40:49
345,ÓLEO DIESEL S-1800 (m3),SANTA CATARINA,0.0,2015-01-01,m3,2021-11-19 10:40:49
346,ÓLEO DIESEL S-1800 (m3),RIO GRANDE DO SUL,0.0,2015-01-01,m3,2021-11-19 10:40:49
347,ÓLEO DIESEL S-1800 (m3),MATO GROSSO DO SUL,242.1,2015-01-01,m3,2021-11-19 10:40:49
348,ÓLEO DIESEL S-1800 (m3),MATO GROSSO,873.27,2015-01-01,m3,2021-11-19 10:40:49
349,ÓLEO DIESEL S-1800 (m3),GOIÁS,372.4,2015-01-01,m3,2021-11-19 10:40:49
350,ÓLEO DIESEL S-1800 (m3),DISTRITO FEDERAL,0.0,2015-01-01,m3,2021-11-19 10:40:49
351,ÓLEO DIESEL MARÍTIMO (m3),RONDÔNIA,12050.59,2015-01-01,m3,2021-11-19 10:40:49
352,ÓLEO DIESEL MARÍTIMO (m3),ACRE,0.0,2015-01-01,m3,2021-11-19 10:40:49
353,ÓLEO DIESEL MARÍTIMO (m3),AMAZONAS,9472.157,2015-01-01,m3,2021-11-19 10:40:49
354,ÓLEO DIESEL MARÍTIMO (m3),RORAIMA,0.0,2015-01-01,m3,2021-11-19 10:40:49
355,ÓLEO DIESEL MARÍTIMO (m3),PARÁ,8222.6,2015-01-01,m3,2021-11-19 10:40:49
356,ÓLEO DIESEL MARÍTIMO (m3),AMAPÁ,140.0,2015-01-01,m3,2021-11-19 10:40:49
357,ÓLEO DIESEL MARÍTIMO (m3),TOCANTINS,0.0,2015-01-01,m3,2021-11-19 10:40:49
358,ÓLEO DIESEL MARÍTIMO (m3),MARANHÃO,650.8,2015-01-01,m3,2021-11-19 10:40:49
359,ÓLEO DIESEL MARÍTIMO (m3),PIAUÍ,195.0,2015-01-01,m3,2021-11-19 10:40:49
360,ÓLEO DIESEL MARÍTIMO (m3),CEARÁ,1170.0,2015-01-01,m3,2021-11-19 10:40:49
361,ÓLEO DIESEL MARÍTIMO (m3),RIO GRANDE DO NORTE,760.0,2015-01-01,m3,2021-11-19 10:40:49
362,ÓLEO DIESEL MARÍTIMO (m3),PARAÍBA,0.0,2015-01-01,m3,2021-11-19 10:40:49
363,ÓLEO DIESEL MARÍTIMO (m3),PERNAMBUCO,731.0,2015-01-01,m3,2021-11-19 10:40:49
364,ÓLEO DIESEL MARÍTIMO (m3),ALAGOAS,1956.468,2015-01-01,m3,2021-11-19 10:40:49
365,ÓLEO DIESEL MARÍTIMO (m3),SERGIPE,95.0,2015-01-01,m3,2021-11-19 10:40:49
366,ÓLEO DIESEL MARÍTIMO (m3),BAHIA,1820.0,2015-01-01,m3,2021-11-19 10:40:49
367,ÓLEO DIESEL MARÍTIMO (m3),MINAS GERAIS,0.0,2015-01-01,m3,2021-11-19 10:40:49
368,ÓLEO DIESEL MARÍTIMO (m3),ESPÍRITO SANTO,3028.254,2015-01-01,m3,2021-11-19 10:40:49
369,ÓLEO DIESEL MARÍTIMO (m3),RIO DE JANEIRO,34468.087,2015-01-01,m3,2021-11-19 10:40:49
370,ÓLEO DIESEL MARÍTIMO (m3),SÃO PAULO,4763.285,2015-01-01,m3,2021-11-19 10:40:49
371,ÓLEO DIESEL MARÍTIMO (m3),PARANÁ,460.0,2015-01-01,m3,2021-11-19 10:40:49
372,ÓLEO DIESEL MARÍTIMO (m3),SANTA CATARINA,5074.0,2015-01-01,m3,2021-11-19 10:40:49
373,ÓLEO DIESEL MARÍTIMO (m3),RIO GRANDE DO SUL,2675.0,2015-01-01,m3,2021-11-19 10:40:49
374,ÓLEO DIESEL MARÍTIMO (m3),MATO GROSSO DO SUL,60.0,2015-01-01,m3,2021-11-19 10:40:49
375,ÓLEO DIESEL MARÍTIMO (m3),MATO GROSSO,0.0,2015-01-01,m3,2021-11-19 10:40:49
376,ÓLEO DIESEL MARÍTIMO (m3),GOIÁS,0.0,2015-01-01,m3,2021-11-19 10:40:49
377,ÓLEO DIESEL MARÍTIMO (m3),DISTRITO FEDERAL,0.0,2015-01-01,m3,2021-11-19 10:40:49
378,ÓLEO DIESEL (OUTROS ) (m3),RONDÔNIA,228.5,2015-01-01,m3,2021-11-19 10:40:49
379,ÓLEO DIESEL (OUTROS ) (m3),ACRE,0.0,2015-01-01,m3,2021-11-19 10:40:49
380,ÓLEO DIESEL (OUTROS ) (m3),AMAZONAS,0.0,2015-01-01,m3,2021-11-19 10:40:49
381,ÓLEO DIESEL (OUTROS ) (m3),RORAIMA,0.0,2015-01-01,m3,2021-11-19 10:40:49
382,ÓLEO DIESEL (OUTROS ) (m3),PARÁ,0.0,2015-01-01,m3,2021-11-19 10:40:49
383,ÓLEO DIESEL (OUTROS ) (m3),AMAPÁ,0.0,2015-01-01,m3,2021-11-19 10:40:49
384,ÓLEO DIESEL (OUTROS ) (m3),TOCANTINS,0.0,2015-01-01,m3,2021-11-19 10:40:49
385,ÓLEO DIESEL (OUTROS ) (m3),MARANHÃO,0.0,2015-01-01,m3,2021-11-19 10:40:49
386,ÓLEO DIESEL (OUTROS ) (m3),PIAUÍ,0.0,2015-01-01,m3,2021-11-19 10:40:49
387,ÓLEO DIESEL (OUTROS ) (m3),CEARÁ,0.0,2015-01-01,m3,2021-11-19 10:40:49
388,ÓLEO DIESEL (OUTROS ) (m3),RIO GRANDE DO NORTE,0.0,2015-01-01,m3,2021-11-19 10:40:49
389,ÓLEO DIESEL (OUTROS ) (m3),PARAÍBA,0.0,2015-01-01,m3,2021-11-19 10:40:49
390,ÓLEO DIESEL (OUTROS ) (m3),PERNAMBUCO,2956.5,2015-01-01,m3,2021-11-19 10:40:49
391,ÓLEO DIESEL (OUTROS ) (m3),ALAGOAS,0.0,2015-01-01,m3,2021-11-19 10:40:49
392,ÓLEO DIESEL (OUTROS ) (m3),SERGIPE,0.0,2015-01-01,m3,2021-11-19 10:40:49
393,ÓLEO DIESEL (OUTROS ) (m3),BAHIA,0.0,2015-01-01,m3,2021-11-19 10:40:49
394,ÓLEO DIESEL (OUTROS ) (m3),MINAS GERAIS,5.271,2015-01-01,m3,2021-11-19 10:40:49
395,ÓLEO DIESEL (OUTROS ) (m3),ESPÍRITO SANTO,0.0,2015-01-01,m3,2021-11-19 10:40:49
396,ÓLEO DIESEL (OUTROS ) (m3),RIO DE JANEIRO,870.243,2015-01-01,m3,2021-11-19 10:40:49
397,ÓLEO DIESEL (OUTROS ) (m3),SÃO PAULO,733.785,2015-01-01,m3,2021-11-19 10:40:49
398,ÓLEO DIESEL (OUTROS ) (m3),PARANÁ,69.075,2015-01-01,m3,2021-11-19 10:40:49
399,ÓLEO DIESEL (OUTROS ) (m3),SANTA CATARINA,45.0,2015-01-01,m3,2021-11-19 10:40:49
400,ÓLEO DIESEL (OUTROS ) (m3),RIO GRANDE DO SUL,0.0,2015-01-01,m3,2021-11-19 10:40:49
401,ÓLEO DIESEL (OUTROS ) (m3),MATO GROSSO DO SUL,0.0,2015-01-01,m3,2021-11-19 10:40:49
402,ÓLEO DIESEL (OUTROS ) (m3),MATO GROSSO,0.0,2015-01-01,m3,2021-11-19 10:40:49
403,ÓLEO DIESEL (OUTROS ) (m3),GOIÁS,0.6,2015-01-01,m3,2021-11-19 10:40:49
404,ÓLEO DIESEL (OUTROS ) (m3),DISTRITO FEDERAL,0.0,2015-01-01,m3,2021-11-19 10:40:49
405,ÓLEO DIESEL S-10 (m3),RONDÔNIA,14788.766,2016-01-01,m3,2021-11-19 10:40:49
406,ÓLEO DIESEL S-10 (m3),ACRE,3424.6,2016-01-01,m3,2021-11-19 10:40:49
407,ÓLEO DIESEL S-10 (m3),AMAZONAS,12491.506,2016-01-01,m3,2021-11-19 10:40:49
408,ÓLEO DIESEL S-10 (m3),RORAIMA,2613.2,2016-01-01,m3,2021-11-19 10:40:49
409,ÓLEO DIESEL S-10 (m3),PARÁ,67360.988,2016-01-01,m3,2021-11-19 10:40:49
410,ÓLEO DIESEL S-10 (m3),AMAPÁ,1122.5,2016-01-01,m3,2021-11-19 10:40:49
411,ÓLEO DIESEL S-10 (m3),TOCANTINS,22577.5,2016-01-01,m3,2021-11-19 10:40:49
412,ÓLEO DIESEL S-10 (m3),MARANHÃO,31433.2,2016-01-01,m3,2021-11-19 10:40:49
413,ÓLEO DIESEL S-10 (m3),PIAUÍ,17143.94,2016-01-01,m3,2021-11-19 10:40:49
414,ÓLEO DIESEL S-10 (m3),CEARÁ,53310.252,2016-01-01,m3,2021-11-19 10:40:49
415,ÓLEO DIESEL S-10 (m3),RIO GRANDE DO NORTE,8487.0,2016-01-01,m3,2021-11-19 10:40:49
416,ÓLEO DIESEL S-10 (m3),PARAÍBA,186766.48099999997,2016-01-01,m3,2021-11-19 10:40:49
417,ÓLEO DIESEL S-10 (m3),PERNAMBUCO,91309.449,2016-01-01,m3,2021-11-19 10:40:49
418,ÓLEO DIESEL S-10 (m3),ALAGOAS,14048.0,2016-01-01,m3,2021-11-19 10:40:49
419,ÓLEO DIESEL S-10 (m3),SERGIPE,12940.6,2016-01-01,m3,2021-11-19 10:40:49
420,ÓLEO DIESEL S-10 (m3),BAHIA,88107.347,2016-01-01,m3,2021-11-19 10:40:49
421,ÓLEO DIESEL S-10 (m3),MINAS GERAIS,169526.661,2016-01-01,m3,2021-11-19 10:40:49
422,ÓLEO DIESEL S-10 (m3),ESPÍRITO SANTO,28506.0,2016-01-01,m3,2021-11-19 10:40:49
423,ÓLEO DIESEL S-10 (m3),RIO DE JANEIRO,114775.351,2016-01-01,m3,2021-11-19 10:40:49
424,ÓLEO DIESEL S-10 (m3),SÃO PAULO,355613.934,2016-01-01,m3,2021-11-19 10:40:49
425,ÓLEO DIESEL S-10 (m3),PARANÁ,111509.21,2016-01-01,m3,2021-11-19 10:40:49
426,ÓLEO DIESEL S-10 (m3),SANTA CATARINA,64832.594,2016-01-01,m3,2021-11-19 10:40:49
427,ÓLEO DIESEL S-10 (m3),RIO GRANDE DO SUL,63637.603,2016-01-01,m3,2021-11-19 10:40:49
428,ÓLEO DIESEL S-10 (m3),MATO GROSSO DO SUL,28554.311,2016-01-01,m3,2021-11-19 10:40:49
429,ÓLEO DIESEL S-10 (m3),MATO GROSSO,460510.316,2016-01-01,m3,2021-11-19 10:40:49
430,ÓLEO DIESEL S-10 (m3),GOIÁS,50837.23,2016-01-01,m3,2021-11-19 10:40:49
431,ÓLEO DIESEL S-10 (m3),DISTRITO FEDERAL,15751.5,2016-01-01,m3,2021-11-19 10:40:49
432,ÓLEO DIESEL S-500 (m3),RONDÔNIA,46229.3,2016-01-01,m3,2021-11-19 10:40:49
433,ÓLEO DIESEL S-500 (m3),ACRE,9815.4,2016-01-01,m3,2021-11-19 10:40:49
434,ÓLEO DIESEL S-500 (m3),AMAZONAS,36398.362,2016-01-01,m3,2021-11-19 10:40:49
435,ÓLEO DIESEL S-500 (m3),RORAIMA,3956.4,2016-01-01,m3,2021-11-19 10:40:49
436,ÓLEO DIESEL S-500 (m3),PARÁ,106823.273,2016-01-01,m3,2021-11-19 10:40:49
437,ÓLEO DIESEL S-500 (m3),AMAPÁ,8869.7,2016-01-01,m3,2021-11-19 10:40:49
438,ÓLEO DIESEL S-500 (m3),TOCANTINS,49419.95,2016-01-01,m3,2021-11-19 10:40:49
439,ÓLEO DIESEL S-500 (m3),MARANHÃO,70047.065,2016-01-01,m3,2021-11-19 10:40:49
440,ÓLEO DIESEL S-500 (m3),PIAUÍ,22022.0,2016-01-01,m3,2021-11-19 10:40:49
441,ÓLEO DIESEL S-500 (m3),CEARÁ,27004.5,2016-01-01,m3,2021-11-19 10:40:49
442,ÓLEO DIESEL S-500 (m3),RIO GRANDE DO NORTE,354236.893,2016-01-01,m3,2021-11-19 10:40:49
443,ÓLEO DIESEL S-500 (m3),PARAÍBA,23257.91,2016-01-01,m3,2021-11-19 10:40:49
444,ÓLEO DIESEL S-500 (m3),PERNAMBUCO,36490.729,2016-01-01,m3,2021-11-19 10:40:49
445,ÓLEO DIESEL S-500 (m3),ALAGOAS,20856.5,2016-01-01,m3,2021-11-19 10:40:49
446,ÓLEO DIESEL S-500 (m3),SERGIPE,13312.3,2016-01-01,m3,2021-11-19 10:40:49
447,ÓLEO DIESEL S-500 (m3),BAHIA,171793.776,2016-01-01,m3,2021-11-19 10:40:49
448,ÓLEO DIESEL S-500 (m3),MINAS GERAIS,430442.694,2016-01-01,m3,2021-11-19 10:40:49
449,ÓLEO DIESEL S-500 (m3),ESPÍRITO SANTO,51319.721,2016-01-01,m3,2021-11-19 10:40:49
450,ÓLEO DIESEL S-500 (m3),RIO DE JANEIRO,83845.835,2016-01-01,m3,2021-11-19 10:40:49
451,ÓLEO DIESEL S-500 (m3),SÃO PAULO,684082.217,2016-01-01,m3,2021-11-19 10:40:49
452,ÓLEO DIESEL S-500 (m3),PARANÁ,356980.986,2016-01-01,m3,2021-11-19 10:40:49
453,ÓLEO DIESEL S-500 (m3),SANTA CATARINA,133683.582,2016-01-01,m3,2021-11-19 10:40:49
454,ÓLEO DIESEL S-500 (m3),RIO GRANDE DO SUL,185325.058,2016-01-01,m3,2021-11-19 10:40:49
455,ÓLEO DIESEL S-500 (m3),MATO GROSSO DO SUL,916368.399,2016-01-01,m3,2021-11-19 10:40:49
456,ÓLEO DIESEL S-500 (m3),MATO GROSSO,126013.91,2016-01-01,m3,2021-11-19 10:40:49
457,ÓLEO DIESEL S-500 (m3),GOIÁS,141750.85,2016-01-01,m3,2021-11-19 10:40:49
458,ÓLEO DIESEL S-500 (m3),DISTRITO FEDERAL,16245.51,2016-01-01,m3,2021-11-19 10:40:49
459,ÓLEO DIESEL S-1800 (m3),RONDÔNIA,40.0,2016-01-01,m3,2021-11-19 10:40:49
460,ÓLEO DIESEL S-1800 (m3),ACRE,0.0,2016-01-01,m3,2021-11-19 10:40:49
461,ÓLEO DIESEL S-1800 (m3),AMAZONAS,34143.966,2016-01-01,m3,2021-11-19 10:40:49
462,ÓLEO DIESEL S-1800 (m3),RORAIMA,0.0,2016-01-01,m3,2021-11-19 10:40:49
463,ÓLEO DIESEL S-1800 (m3),PARÁ,5045.749,2016-01-01,m3,2021-11-19 10:40:49
464,ÓLEO DIESEL S-1800 (m3),AMAPÁ,0.0,2016-01-01,m3,2021-11-19 10:40:49
465,ÓLEO DIESEL S-1800 (m3),TOCANTINS,0.0,2016-01-01,m3,2021-11-19 10:40:49
466,ÓLEO DIESEL S-1800 (m3),MARANHÃO,0.0,2016-01-01,m3,2021-11-19 10:40:49
467,ÓLEO DIESEL S-1800 (m3),PIAUÍ,0.0,2016-01-01,m3,2021-11-19 10:40:49
468,ÓLEO DIESEL S-1800 (m3),CEARÁ,0.0,2016-01-01,m3,2021-11-19 10:40:49
